Unnamed: 0,periodStartUnix,liquidity,open,high,low,close,feeGrowthGlobal0X128,feeGrowthGlobal1X128,pool.totalValueLockedUSD,pool.totalValueLockedToken0,pool.totalValueLockedToken1,pool.token0.decimals,pool.token1.decimals,note
126,1628229600,6047009810823,2.47612810025e-05,2.47612810025e-05,2.43613346999e-05,2.4391928436e-05,568670595964739110475882476407310618,210330766934127260343835365098264248218,68933741.36238897,1157.50697069,35058831.559686,8,6,
127,1628233200,6099803938143,2.4437009532e-05,2.44801627285e-05,2.44274840205e-05,2.44762563566e-05,568761977416552515924281400261706701,210374841238242236250953124258536839884,68933741.36238897,1157.50697069,35058831.559686,8,6,
128,1628236800,6112242669724,2.45371931544e-05,2.45425014865e-05,2.44148226062e-05,2.44148226062e-05,568881181591827793247715466173528874,210422225895070669462873561199307209314,68933741.36238897,1157.50697069,35058831.559686,8,6,
129,1628240400,6456193646095,2.44148226062e-05,2.45712508867e-05,2.44148226062e-05,2.45712508867e-05,568989006410025033177957341089217161,210428897123495356432915498067684090564,68933741.36238897,1157.50697069,35058831.559686,8,6,
130,1628244000,6456193646095,2.46243820948e-05,2.4634348371e-05,2.45629657506e-05,2.45629657506e-05,569108711267796424157827893830468481,210459088763031069550373532222984311427,68933741.36238897,1157.50697069,35058831.559686,8,6,
131,1628247600,6456193646095,2.4559895645e-05,2.46114246536e-05,2.4559895645e-05,2.46114246536e-05,569158701338192548692244111726993083,210460380007228259165157528607475084928,68933741.36238897,1157.50697069,35058831.559686,8,6,
132,1628251200,6456193646095,2.46564810122e-05,2.47100492184e-05,2.43588511681e-05,2.45533273542e-05,569398567478058077850679146606218283,210609130486946594661791844198857530386,68933741.36238897,1157.50697069,35058831.559686,8,6,
133,1628254800,6122122632421,2.45533273542e-05,2.45533273542e-05,2.44610899704e-05,2.44610899704e-05,569466876265350898429502053295203050,210646969307795557695230560833138993240,68933741.36238897,1157.50697069,35058831.559686,8,6,
134,1628258400,6122122632421,2.44821118949e-05,2.44823296754e-05,2.44780037979e-05,2.44780037979e-05,569488857554568840912112230761110983,210649714889276123677523674303750385198,68933741.36238897,1157.50697069,35058831.559686,8,6,
135,1628262000,5679754841190,2.44232843877e-05,2.44232843877e-05,2.37565710388e-05,2.37691774991e-05,569636162789811308662908679846018166,211007604738663380948859925552114280077,68933741.36238897,1157.50697069,35058831.559686,8,6,
136,1628265600,5361466983970,2.37448367615e-05,2.37448367615e-05,2.3302795364e-05,2.3565038521e-05,569938451874291991089940498384616749,211269938726657406138979844860479532147,68933741.36238897,1157.50697069,35058831.559686,8,6,
137,1628269200,4172650678218,2.35501549888e-05,2.35501549888e-05,2.31642504713e-05,2.32295412564e-05,570027784913139873774041962282963158,211452302318188889831013546145515038165,68933741.36238897,1157.50697069,35058831.559686,8,6,
138,1628272800,4421467035320,2.32618757427e-05,2.33526455025e-05,2.32618757427e-05,2.33526455025e-05,570215581167699797804301310866292392,211452302318188889831013546145515038165,68933741.36238897,1157.50697069,35058831.559686,8,6,
139,1628276400,3967836041942,2.33526455025e-05,2.33526455025e-05,2.32123419314e-05,2.33450073921e-05,570364433511663909214266588719274320,211541825543544969193722275936685862830,68933741.36238897,1157.50697069,35058831.559686,8,6,
140,1628280000,4216652399044,2.33838798803e-05,2.34823285572e-05,2.33589497945e-05,2.34047137387e-05,570609608769195986643882479152354741,211597554347822408605764061021415782593,68933741.36238897,1157.50697069,35058831.559686,8,6,
141,1628283600,5456454524102,2.34047137387e-05,2.3502639006e-05,2.34047137387e-05,2.3502639006e-05,570703774560287276358104447620005664,211597554347822408605764061021415782593,68933741.36238897,1157.50697069,35058831.559686,8,6,
142,1628287200,5047282523272,2.34314807901e-05,2.34327133861e-05,2.32820996628e-05,2.33466348768e-05,570782858677038732372473944166819670,211697907422586706226054301530862023033,68933741.36238897,1157.50697069,35058831.559686,8,6,
143,1628290800,5047282523272,2.33497359509e-05,2.34272626331e-05,2.33416885074e-05,2.33416885074e-05,570868214808753234524878605981116656,211703449010674229472341665321563903207,68933741.36238897,1157.50697069,35058831.559686,8,6,
144,1628294400,4899341640368,2.33455150849e-05,2.33567869551e-05,2.31354120255e-05,2.31354120255e-05,570884211653973763370505737209225823,211825756382900163750560412474723183844,68933741.36238897,1157.50697069,35058831.559686,8,6,
145,1628298000,4899341640368,2.32031017189e-05,2.32548298956e-05,2.31148168359e-05,2.31148168359e-05,571013551196881262173561114435983423,211901129810301760719191748002773366994,68933741.36238897,1157.50697069,35058831.559686,8,6,
146,1628301600,4900831262316,2.31148168359e-05,2.31153922996e-05,2.30453551751e-05,2.30886167278e-05,571014163995812981074890123367573728,211935351236794819101120549749050389174,68933741.36238897,1157.50697069,35058831.559686,8,6,
147,1628305200,5162383680208,2.30886167278e-05,2.31387507944e-05,2.29486156928e-05,2.29486156928e-05,571113665903407749755057071129971661,211994713298844749292655410515748816525,68933741.36238897,1157.50697069,35058831.559686,8,6,
148,1628308800,5459617325709,2.29273989676e-05,2.30292633472e-05,2.27991243706e-05,2.30292633472e-05,571359801971913022339945728967171348,212093308824930193006341270514610151173,68933741.36238897,1157.50697069,35058831.559686,8,6,
149,1628312400,5470142116291,2.30288597229e-05,2.30288597229e-05,2.29715839445e-05,2.29715839445e-05,571359801971913022339945728967171348,212120079108651068896108126875081422626,68933741.36238897,1157.50697069,35058831.559686,8,6,
150,1628316000,5458499646119,2.29854133235e-05,2.31076033547e-05,2.29854133235e-05,2.31076033547e-05,571450782092787363747753139268293228,212120079108651068896108126875081422626,68933741.36238897,1157.50697069,35058831.559686,8,6,
151,1628319600,5583589941608,2.31076033547e-05,2.31159657908e-05,2.3066252348e-05,2.3066252348e-05,571513784931013270222437433353161031,212120079108651068896108126875081422626,68933741.36238897,1157.50697069,35058831.559686,8,6,
152,1628323200,5583589941608,2.3071028258e-05,2.30819550641e-05,2.30549194054e-05,2.30549194054e-05,571530520906343338758107149072974076,212155508804481483595942438484036790047,68933741.36238897,1157.50697069,35058831.559686,8,6,
153,1628326800,5458205443233,2.30549194054e-05,2.30549194054e-05,2.27496930793e-05,2.28466917703e-05,571597577649103848263526797594914559,212298086228170814873459506098100131765,68933741.36238897,1157.50697069,35058831.559686,8,6,
154,1628330400,5467759675275,2.29694584257e-05,2.29694584257e-05,2.28318947665e-05,2.28758403413e-05,571813791691623593523587116359216334,212362350448796753509974989715827089623,68933741.36238897,1157.50697069,35058831.559686,8,6,
155,1628334000,5349927114260,2.28762136546e-05,2.29313967114e-05,2.2788939675e-05,2.2788939675e-05,571964838473545888528988580898239697,212449890573072681281741266166041997463,68933741.36238897,1157.50697069,35058831.559686,8,6,
156,1628337600,4254079220464,2.27133560874e-05,2.29928088384e-05,2.24852899286e-05,2.29130052812e-05,572540525306513178192632270331967252,212664866497825151954343870850837505549,68933741.36238897,1157.50697069,35058831.559686,8,6,
157,1628341200,4939109625134,2.29188880041e-05,2.3119575862e-05,2.29188880041e-05,2.3119575862e-05,572771070708922045395404669108835227,212716078164271602230879977746746587510,68933741.36238897,1157.50697069,35058831.559686,8,6,
158,1628344800,4326566327500,2.31173320593e-05,2.31173320593e-05,2.29659359011e-05,2.29923066562e-05,573060298865355739726861968589045745,212841156632878422625735441372212057607,68933741.36238897,1157.50697069,35058831.559686,8,6,
159,1628348400,4296881468330,2.30358060977e-05,2.30358060977e-05,2.28298089609e-05,2.29613408445e-05,573247452576313974177709853043094757,212949467572857381761266380254087012980,68933741.36238897,1157.50697069,35058831.559686,8,6,
160,1628352000,4315925548881,2.29920506799e-05,2.34777946026e-05,2.29688589904e-05,2.29688589904e-05,573895253697083237112179136077690472,213224853146602620282471919610584973594,68933741.36238897,1157.50697069,35058831.559686,8,6,
161,1628355600,4315925548881,2.29384318666e-05,2.30567056376e-05,2.28355926035e-05,2.30567056376e-05,574126096590094197184492363333681844,213287103515578297783282919904294405249,68933741.36238897,1157.50697069,35058831.559686,8,6,
162,1628359200,4330077653065,2.30567056376e-05,2.30567056376e-05,2.29721718154e-05,2.29721718154e-05,574131571635447991664225851711930410,213316046299884424126762382072463310959,68933741.36238897,1157.50697069,35058831.559686,8,6,
163,1628362800,4283590607657,2.29721718154e-05,2.29721718154e-05,2.28009555854e-05,2.28009555854e-05,574131571635447991664225851711930410,213392100742373481854072854881486530346,68933741.36238897,1157.50697069,35058831.559686,8,6,
164,1628366400,4283590607657,2.27807478326e-05,2.27807478326e-05,2.27807478326e-05,2.27807478326e-05,574131571635447991664225851711930410,213406361334478243423590951429089360123,68933741.36238897,1157.50697069,35058831.559686,8,6,
165,1628370000,4257153191576,2.2717924465e-05,2.28959978312e-05,2.25631699811e-05,2.28900122097e-05,574566359458183232943176360775515187,213552964971813869661808647521809305662,68933741.36238897,1157.50697069,35058831.559686,8,6,
166,1628373600,4240840102823,2.28859989352e-05,2.28859989352e-05,2.26962850823e-05,2.2699437246e-05,574566359458183232943176360775515187,213646905831439202172166750117763657893,68933741.36238897,1157.50697069,35058831.559686,8,6,
167,1628377200,4220277958755,2.26992653517e-05,2.26992653517e-05,2.23713761709e-05,2.24032221088e-05,574592045320664014178191725487310811,213813851763215886518667044673551568274,68933741.36238897,1157.50697069,35058831.559686,8,6,
168,1628380800,4220277958755,2.24190598888e-05,2.25624283851e-05,2.23396391662e-05,2.24600645273e-05,574884351535396307431619325410880292,213857964269447594002214804711182228280,68933741.36238897,1157.50697069,35058831.559686,8,6,
169,1628384400,4240840102823,2.24641211408e-05,2.27041856738e-05,2.24641211408e-05,2.27041856738e-05,575149794246704699449639018724798004,213902401629399043080922034814609130631,68933741.36238897,1157.50697069,35058831.559686,8,6,
170,1628388000,4240840102823,2.27574338356e-05,2.28354838039e-05,2.26922018314e-05,2.27016647784e-05,575290663138514051575975073487899632,213969941685799911864512870801933564583,68933741.36238897,1157.50697069,35058831.559686,8,6,
171,1628391600,4220277958755,2.27240730954e-05,2.27240730954e-05,2.26306961255e-05,2.26306961255e-05,575324904008729596316190366419623233,214011487207517498642267073024345658276,68933741.36238897,1157.50697069,35058831.559686,8,6,
172,1628395200,4259356703214,2.25694522576e-05,2.25793690296e-05,2.25168545278e-05,2.25685217836e-05,575392631510882453459786257897110767,214068695849667493190678322531709033725,68933741.36238897,1157.50697069,35058831.559686,8,6,
173,1628398800,3987102377073,2.25689120253e-05,2.25714632217e-05,2.23943671722e-05,2.23943671722e-05,575395866072821740125373378442867762,214158951405891343094451023677220936610,68933741.36238897,1157.50697069,35058831.559686,8,6,
174,1628402400,3843246618990,2.23452286587e-05,2.23463003309e-05,2.21817649408e-05,2.21817649408e-05,575398678970706980095107866607077190,214263524991753080275691259193596634081,68933741.36238897,1157.50697069,35058831.559686,8,6,
175,1628406000,3836715525789,2.21783159308e-05,2.2217758662e-05,2.21317349626e-05,2.2217758662e-05,575492203511881499928046281037170162,214288216601182014549033309104498373619,68933741.36238897,1157.50697069,35058831.559686,8,6,
176,1628409600,4197989742718,2.22396547131e-05,2.24046627662e-05,2.22396547131e-05,2.24046627662e-05,575661395543154516462989945561976450,214288216601182014549033309104498373619,68933741.36238897,1157.50697069,35058831.559686,8,6,
177,1628413200,4052737202202,2.24046627662e-05,2.24046627662e-05,2.23301526425e-05,2.23301526425e-05,575694782761426370979960196626508560,214321183384764766111044323993814242276,68933741.36238897,1157.50697069,35058831.559686,8,6,
178,1628416800,4929449281427,2.2324961792e-05,2.25269554811e-05,2.2324961792e-05,2.25269554811e-05,575910197587905617323898107476265189,214326795706706161608598081113655821669,68933741.36238897,1157.50697069,35058831.559686,8,6,
179,1628420400,4242425326575,2.25443531086e-05,2.25443531086e-05,2.24485479504e-05,2.24485479504e-05,575931918550098632738242828656709209,214348534551885956919372054039798155479,68933741.36238897,1157.50697069,35058831.559686,8,6,
180,1628424000,4097125863767,2.24186407689e-05,2.24186407689e-05,2.2254962435e-05,2.2254962435e-05,575931918550098632738242828656709209,214466551342311431060108053203931970630,68933741.36238897,1157.50697069,35058831.559686,8,6,
181,1628427600,4199182965472,2.22077467174e-05,2.23521672951e-05,2.21922179396e-05,2.23521672951e-05,576105434135265142697684935165236069,214497212629871017720224500727577623677,68933741.36238897,1157.50697069,35058831.559686,8,6,
182,1628431200,4996866854862,2.23526703953e-05,2.27330756273e-05,2.23526703953e-05,2.27330756273e-05,576497932316913225315143177188731214,214497212629871017720224500727577623677,68933741.36238897,1157.50697069,35058831.559686,8,6,
183,1628434800,4997752750781,2.27417448785e-05,2.27417448785e-05,2.26611322677e-05,2.26797850836e-05,576603263274253094966895654040558802,214560544545082206316751571198025645903,68933741.36238897,1157.50697069,35058831.559686,8,6,
184,1628438400,4997752750781,2.26841640624e-05,2.28256876699e-05,2.25475703726e-05,2.28256876699e-05,576909409188047054553001959440707316,214631044503066827175561709772190866651,68933741.36238897,1157.50697069,35058831.559686,8,6,
185,1628442000,4997752750781,2.28297116802e-05,2.29497530084e-05,2.28297116802e-05,2.28304073649e-05,577051572862472147268981224949038325,214686836639403880920940943051488761743,68933741.36238897,1157.50697069,35058831.559686,8,6,
186,1628445600,4997752750781,2.27663024286e-05,2.28963833996e-05,2.27663024286e-05,2.28963833996e-05,577178660315908184884342403481186079,214716985596262350003132957837129932850,68933741.36238897,1157.50697069,35058831.559686,8,6,
187,1628449200,4997752750781,2.28976987623e-05,2.29909511207e-05,2.2849200995e-05,2.2877995374e-05,577394307209086172740557655313807528,214783121533543843696865220688152245474,68933741.36238897,1157.50697069,35058831.559686,8,6,
188,1628452800,4997752750781,2.28788778274e-05,2.30850781222e-05,2.26947568776e-05,2.27616389977e-05,577881592043643102353754086793365468,215069945301684283389071623499289772280,68933741.36238897,1157.50697069,35058831.559686,8,6,
189,1628456400,5128849096121,2.27569277811e-05,2.27859153687e-05,2.25948748377e-05,2.25948748377e-05,577912691564157174613128763544730072,215124648217998758501271226866459943688,68933741.36238897,1157.50697069,35058831.559686,8,6,
190,1628460000,5128849096121,2.25708408158e-05,2.25708408158e-05,2.24854517109e-05,2.25261943198e-05,577956659745028780336272620705291733,215226884631583341134963626978163015201,68933741.36238897,1157.50697069,35058831.559686,8,6,
191,1628463600,5107080960933,2.24803058667e-05,2.28182237713e-05,2.24803058667e-05,2.28182237713e-05,578320175292447445879842839567940551,215248892165436507284579876696563465665,68933741.36238897,1157.50697069,35058831.559686,8,6,
192,1628467200,5412350756168,2.27910904434e-05,2.31662679645e-05,2.27910904434e-05,2.31662679645e-05,578696476415741992566646068347175174,215262210049238098382267154881913923589,68933741.36238897,1157.50697069,35058831.559686,8,6,
193,1628470800,5412350756168,2.31654002883e-05,2.3290371733e-05,2.31519632079e-05,2.31534037731e-05,578855619964358508037273238138285338,215326234405850589724289539797960053667,68933741.36238897,1157.50697069,35058831.559686,8,6,
